28;10271;135.535.105.050;10271;135.535.105.050;CATEGORIA0;;1;1;0;1;;ALTERNADOR;ALTERNADOR;0;;
28;10271;135.535.105.500;10271;135.535.105.500;CATEGORIA0;;1;1;0;1;;ALTERNADOR;ALTERNADOR;0;;
28;10271;135.535.120.050;10271;135.535.120.050;CATEGORIA0;;1;1;0;1;;ALTERNADOR;ALTERNADOR;0;;
28;10271;135.536.100.010;10271;135.536.100.010;CATEGORIA0;;1;1;0;1;;ALTERNADOR;ALTERNADOR;0;;
28;10271;135.536.100.215;10271;135.536.100.215;CATEGORIA0;;1;1;0;1;;ALTERNADOR;ALTERNADOR;0;;
28;10271;135.536.120.010;10271;135.536.120.010;CATEGORIA0;;1;1;0;1;;ALTERNADOR;ALTERNADOR;0;;
28;10271;135.536.120.210;10271;135.536.120.210;CATEGORIA0;;1;1;0;1;;ALTERNADOR;ALTERNADOR;0;;
28;10271;135.536.120.215;10271;135.536.120.215;CATEGORIA0;;1;1;0;1;;ALTERNADOR;ALTERNADOR;0;;
28;10271;135.537.155.210;10271;135.537.155.210;CATEGORIA0;;1;1;0;1;;ALTERNADOR;ALTERNADOR;0;;
28;10271;135.538.120.050;10271;135.538.120.050;CATEGORIA0;;1;1;0;1;;ALTERNADOR;ALTERNADOR;0;;
28;10271;135.539.140.010;10271;135.539.140.010;CATEGORIA0;;1;1;0;1;;ALTERNADOR;ALTERNADOR;0;;
28;10271;135.539.140.210;10271;135.539.140.210;CATEGORIA0;;1;1;0;1;;ALTERNADOR;ALTERNADOR;0;;
28;10271;135.540.120.014;10271;135.540.120.014;CATEGORIA0;;1;1;0;1;;ALTERNADOR;ALTERNADOR;0;;
28;10271;135.540.120.210;10271;135.540.120.210;CATEGORIA0;;1;1;0;1;;ALTERNADOR;ALTERNADOR;0;;
28;10271;135.541.100.010;10271;135.541.100.010;CATEGORIA0;;1;1;0;1;;ALTERNADOR;ALTERNADOR;0;;
28;10271;135.541.120.010;10271;135.541.120.010;CATEGORIA0;;1;1;0;1;;ALTERNADOR;ALTERNADOR;0;;
28;10271;135.541.120.210;10271;135.541.120.210;CATEGORIA0;;1;1;0;1;;ALTERNADOR;ALTERNADOR;0;;
28;10271;135.542.140.215;10271;135.542.140.215;CATEGORIA0;;1;1;0;1;;ALTERNADOR;ALTERNADOR;0;;
28;10271;135.543.090.080;10271;135.543.090.080;CATEGORIA0;;1;1;0;1;;ALTERNADOR;ALTERNADOR;0;;
28;10271;135.545.070.010;10271;135.545.070.010;CATEGORIA0;;1;1;0;1;;ALTERNADOR;ALTERNADOR;0;;
28;10271;135.545.070.215;10271;135.545.070.215;CATEGORIA0;;1;1;0;1;;ALTERNADOR;ALTERNADOR;0;;
28;10271;135.545.100.010;10271;135.545.100.010;CATEGORIA0;;1;1;0;1;;ALTERNADOR;ALTERNADOR;0;;
28;10271;135.545.100.211;10271;135.545.100.211;CATEGORIA0;;1;1;0;1;;ALTERNADOR;ALTERNADOR;0;;
28;10271;135.545.100.215;10271;135.545.100.215;CATEGORIA0;;1;1;0;1;;ALTERNADOR;ALTERNADOR;0;;
28;10271;135.545.120.010;10271;135.545.120.010;CATEGORIA0;;1;1;0;1;;ALTERNADOR;ALTERNADOR;0;;
28;10271;135.545.120.215;10271;135.545.120.215;CATEGORIA0;;1;1;0;1;;ALTERNADOR;ALTERNADOR;0;;
28;10271;135.546.130.050;10271;135.546.130.050;CATEGORIA0;;1;1;0;1;;ALTERNADOR;ALTERNADOR;0;;
28;10271;135.547.090.080;10271;135.547.090.080;CATEGORIA0;;1;1;0;1;;ALTERNADOR;ALTERNADOR;0;;
28;10271;135.547.090.360;10271;135.547.090.360;CATEGORIA0;;1;1;0;1;;ALTERNADOR;ALTERNADOR;0;;
