32;0167;200 846;0167;32.200846;CATEGORIA0;;1;1;0;1;;AMORTECEDOR SACHS;AMORTECEDOR SACHS;0;;
32;0167;200 847;0167;32.200847;CATEGORIA0;;1;1;0;1;;AMORTECEDOR SACHS;AMORTECEDOR SACHS;0;;
32;0167;200 854;0167;32.200854;CATEGORIA0;;1;1;0;1;;AMORTECEDOR SACHS;AMORTECEDOR SACHS;0;;
32;0167;200 858;0167;32.200858;CATEGORIA0;;1;1;0;1;;AMORTECEDOR SACHS;AMORTECEDOR SACHS;0;;
32;0167;200 894;0167;32.200894;CATEGORIA0;;1;1;0;1;;AMORTECEDOR SACHS;AMORTECEDOR SACHS;0;;
32;0167;200 900;0167;32.200900;CATEGORIA0;;1;1;0;1;;AMORTECEDOR SACHS;AMORTECEDOR SACHS;0;;
32;0167;200 904;0167;32.200904;CATEGORIA0;;1;1;0;1;;AMORTECEDOR SACHS;AMORTECEDOR SACHS;0;;
32;0167;200 928;0167;32.200928;CATEGORIA0;;1;1;0;1;;AMORTECEDOR SACHS;AMORTECEDOR SACHS;0;;
32;0167;200 954;0167;32.200954;CATEGORIA0;;1;1;0;1;;AMORTECEDOR SACHS;AMORTECEDOR SACHS;0;;
32;0167;200 966;0167;32.200966;CATEGORIA0;;1;1;0;1;;AMORTECEDOR SACHS;AMORTECEDOR SACHS;0;;
32;0167;200 970;0167;32.200970;CATEGORIA0;;1;1;0;1;;AMORTECEDOR SACHS;AMORTECEDOR SACHS;0;;
32;0167;200 974;0167;32.200974;CATEGORIA0;;1;1;0;1;;AMORTECEDOR SACHS;AMORTECEDOR SACHS;0;;
32;0167;200 988;0167;32.200988;CATEGORIA0;;1;1;0;1;;AMORTECEDOR SACHS;AMORTECEDOR SACHS;0;;
32;0167;200 995;0167;32.200995;CATEGORIA0;;1;1;0;1;;AMORTECEDOR SACHS;AMORTECEDOR SACHS;0;;
32;0167;200 996;0167;32.200996;CATEGORIA0;;1;1;0;1;;AMORTECEDOR SACHS;AMORTECEDOR SACHS;0;;
32;0167;228 119;0167;32.228119;CATEGORIA0;;1;1;0;1;;AMORTECEDOR SACHS;AMORTECEDOR SACHS;0;;
32;1320;2290 601 002;1320;2290601002;CATEGORIA0;;1;1;0;1;;BIMASSA + EMBRAIAGEM SACHS;BIMASSA + EMBRAIAGEM SACHS;0;;
32;1320;2290 601 020;1320;2290601020;CATEGORIA0;;1;1;0;1;;BIMASSA + EMBRAIAGEM  SACHS;BIMASSA + EMBRAIAGEM  SACHS;0;;
32;1320;2290 601 106;1320;2290601106;CATEGORIA0;;1;1;0;1;;BIMASSA + EMBRAIAGEM SACHS;BIMASSA + EMBRAIAGEM SACHS;0;;
32;1320;2290 602 004;1320;2290602004;CATEGORIA0;;1;1;0;1;;BIMASSA + EMBRAIAGEM  SACHS;BIMASSA + EMBRAIAGEM  SACHS;0;;
32;1320;2294 000 660;1320;2294000660;CATEGORIA0;;1;1;0;1;;VOLANTE BIMASSA SACHS;VOLANTE BIMASSA SACHS;0;;
32;1320;2294 001 002;1320;2294001002;CATEGORIA0;;1;1;0;1;;VOLANTE BIMASSA SACHS;VOLANTE BIMASSA SACHS;0;;
32;1320;2294 001 232;1320;2294001232;CATEGORIA0;;1;1;0;1;;VOLANTE BIMASSA SACHS;VOLANTE BIMASSA SACHS;0;;
32;1320;2294 001 360;1320;2294001360;CATEGORIA0;;1;1;0;1;;VOLANTE MOTOR SACHS;VOLANTE MOTOR SACHS;0;;
32;1320;2294 001 594;1320;2294001594;CATEGORIA0;;1;1;0;1;;VOLANTE BIMASSA SACHS;VOLANTE BIMASSA SACHS;0;;
32;1320;2294 002 144;1320;2294002114;CATEGORIA0;;1;1;0;1;;VOLANTE BIMASA SACHS;VOLANTE BIMASA SACHS;0;;
32;1320;2294 002 491;1320;2294002491;CATEGORIA0;;1;1;0;1;;VOLANTE BIMASA SACHS;VOLANTE BIMASA SACHS;0;;
32;1320;2294 701 031;1320;2294701031;CATEGORIA0;;1;1;0;1;;VOLANTE DE MOTOR BIMASSA;VOLANTE DE MOTOR BIMASSA;0;;
32;1320;2295 601 024;1320;2295601024;CATEGORIA0;;1;1;0;1;;VOLANTE BIMASA SACHS;VOLANTE BIMASA SACHS;0;;
32;0167;230 003;0167;32.230003;CATEGORIA0;;1;1;0;1;;AMORTECEDOR SACHS;AMORTECEDOR SACHS;0;;
32;0167;230 009;0167;32.230009;CATEGORIA0;;1;1;0;1;;AMORTECEDOR SACHS;AMORTECEDOR SACHS;0;;
32;0167;230 016;0167;32.230016;CATEGORIA0;;1;1;0;1;;AMORTECEDOR SACHS;AMORTECEDOR SACHS;0;;
32;0167;230 017;0167;32.230017;CATEGORIA0;;1;1;0;1;;AMORTECEDOR SACHS;AMORTECEDOR SACHS;0;;
32;0167;230 040;0167;32.230040;CATEGORIA0;;1;1;0;1;;AMORTECEDOR SACHS;AMORTECEDOR SACHS;0;;
32;0167;230 082;0167;32.230082;CATEGORIA0;;1;1;0;1;;AMORTECEDOR SACHS;AMORTECEDOR SACHS;0;;
32;0167;230 108;0167;32.230108;CATEGORIA0;;1;1;0;1;;AMORTECEDOR SACHS;AMORTECEDOR SACHS;0;;
32;0167;230 110;0167;32.230110;CATEGORIA0;;1;1;0;1;;AMORTECEDOR SACHS;AMORTECEDOR SACHS;0;;
32;0167;230 122;0167;32.230122;CATEGORIA0;;1;1;0;1;;AMORTECEDOR SACHS;AMORTECEDOR SACHS;0;;
32;0167;230 130;0167;32.230130;CATEGORIA0;;1;1;0;1;;AMORTECEDOR SACHS;AMORTECEDOR SACHS;0;;
32;0167;230 131;0167;32.230131;CATEGORIA0;;1;1;0;1;;AMORTECEDOR SACHS;AMORTECEDOR SACHS;0;;
32;0167;230 134;0167;32.230134;CATEGORIA0;;1;1;0;1;;AMORTECEDOR SACHS;AMORTECEDOR SACHS;0;;
32;0167;230 135;0167;32.230135;CATEGORIA0;;1;1;0;1;;AMORTECEDOR SACHS;AMORTECEDOR SACHS;0;;
32;0167;230 140;0167;32.230140;CATEGORIA0;;1;1;0;1;;AMORTECEDOR SACHS;AMORTECEDOR SACHS;0;;
32;0167;230 142;0167;32.230142;CATEGORIA0;;1;1;0;1;;AMORTECEDOR SACHS;AMORTECEDOR SACHS;0;;
32;0167;230 146;0167;32.230146;CATEGORIA0;;1;1;0;1;;AMORTECEDOR SACHS;AMORTECEDOR SACHS;0;;
32;0167;230 148;0167;32.230148;CATEGORIA0;;1;1;0;1;;AMORTECEDOR SACHS;AMORTECEDOR SACHS;0;;
32;0167;230 164;0167;32.230164;CATEGORIA0;;1;1;0;1;;AMORTECEDOR SACHS;AMORTECEDOR SACHS;0;;
32;0167;230 172;0167;32.230172;CATEGORIA0;;1;1;0;1;;AMORTECEDOR SACHS;AMORTECEDOR SACHS;0;;
32;0167;230 190;0167;32.230190;CATEGORIA0;;1;1;0;1;;AMORTECEDOR SACHS;AMORTECEDOR SACHS;0;;
32;0167;230 191;0167;32.230191;CATEGORIA0;;1;1;0;1;;AMORTECEDOR SACHS;AMORTECEDOR SACHS;0;;
32;0167;230 224;0167;32.230224;CATEGORIA0;;1;1;0;1;;AMORTECEDOR SACHS;AMORTECEDOR SACHS;0;;
32;0167;230 225;0167;32.230225;CATEGORIA0;;1;1;0;1;;AMORTECEDOR SACHS;AMORTECEDOR SACHS;0;;
32;0167;230 261;0167;32.230261;CATEGORIA0;;1;1;0;1;;AMORTECEDOR SACHS;AMORTECEDOR SACHS;0;;
32;0167;230 279;0167;32.230279;CATEGORIA0;;1;1;0;1;;AMORTECEDOR SACHS;AMORTECEDOR SACHS;0;;
32;0167;230 281;0167;32.230281;CATEGORIA0;;1;1;0;1;;AMORTECEDOR SACHS;AMORTECEDOR SACHS;0;;
32;0167;230 295;0167;32.230295;CATEGORIA0;;1;1;0;1;;AMORTECEDOR SACHS;AMORTECEDOR SACHS;0;;
32;0167;230 296;0167;32.230296;CATEGORIA0;;1;1;0;1;;AMORTECEDOR SACHS;AMORTECEDOR SACHS;0;;
32;0167;230 303;0167;32.230303;CATEGORIA0;;1;1;0;1;;AMORTECEDOR SACHS;AMORTECEDOR SACHS;0;;
32;0167;230 308;0167;32.230308;CATEGORIA0;;1;1;0;1;;AMORTECEDOR SACHS;AMORTECEDOR SACHS;0;;
32;0167;230 315;0167;32.230315;CATEGORIA0;;1;1;0;1;;AMORTECEDOR SACHS;AMORTECEDOR SACHS;0;;
32;0167;230 322;0167;32.230322;CATEGORIA0;;1;1;0;1;;AMORTECEDOR SACHS;AMORTECEDOR SACHS;0;;
32;0167;230 335;0167;32.230335;CATEGORIA0;;1;1;0;1;;AMORTECEDOR SACHS;AMORTECEDOR SACHS;0;;
32;0167;230 375;0167;32.230375;CATEGORIA0;;1;1;0;1;;AMORTECEDOR SACHS;AMORTECEDOR SACHS;0;;
32;0167;230 380;0167;32.230380;CATEGORIA0;;1;1;0;1;;AMORTECEDOR SACHS;AMORTECEDOR SACHS;0;;
32;0167;230 382;0167;32.230382;CATEGORIA0;;1;1;0;1;;AMORTECEDOR SACHS;AMORTECEDOR SACHS;0;;
32;0167;230 390;0167;32.230390;CATEGORIA0;;1;1;0;1;;AMORTECEDOR SACHS;AMORTECEDOR SACHS;0;;
32;0167;230 425;0167;32.230425;CATEGORIA0;;1;1;0;1;;AMORTECEDOR SACHS;AMORTECEDOR SACHS;0;;
32;0167;230 426;0167;32.230426;CATEGORIA0;;1;1;0;1;;AMORTECEDOR SACHS;AMORTECEDOR SACHS;0;;
32;0167;230 429;0167;32.230429;CATEGORIA0;;1;1;0;1;;AMORTECEDOR SACHS;AMORTECEDOR SACHS;0;;
32;0167;230 431;0167;32.230431;CATEGORIA0;;1;1;0;1;;AMORTECEDOR SACHS;AMORTECEDOR SACHS;0;;
32;0167;230 441;0167;32.230441;CATEGORIA0;;1;1;0;1;;AMORTECEDOR SACHS;AMORTECEDOR SACHS;0;;
