151;1603;30 94 0611+;1603;30940611;CATEGORIA0;;1;1;0;1;;JOGO DE REP. VÁLVULA;JOGO DE REP. VÁLVULA;0;;
151;1603;30 94 0669+;1603;30940669;CATEGORIA0;;1;1;0;1;;RÓTULA;RÓTULA;0;;
151;1603;30 94 0672;1603;30940672;CATEGORIA0;;1;1;0;1;;KIT DE CORRENTE DE DISTRIBUIÇÃO;KIT DE CORRENTE DE DISTRIBUIÇÃO;0;;
151;1603;30 94 0696+;1603;30940696;CATEGORIA0;;1;1;0;1;;BORRACHA DE ENCOSTO;BORRACHA DE ENCOSTO;0;;
151;1603;30 94 0699+;1603;30940699;CATEGORIA0;;1;1;0;1;;BORRACHA DE ENCOSTO;BORRACHA DE ENCOSTO;0;;
151;1603;30 94 0723+;1603;30940723;CATEGORIA0;;1;1;0;1;;TAMPA DE FECHO DO RADIADOR;TAMPA DE FECHO DO RADIADOR;0;;
151;1603;30 94 0724+;1603;30940724;CATEGORIA0;;1;1;0;1;;TAMPÃO DE RADIADOR;TAMPÃO DE RADIADOR;0;;
151;1603;30 94 0766+;1603;30940766;CATEGORIA0;;1;1;0;1;;SENSOR PRESSÃO GASES ESCAPE;SENSOR PRESSÃO GASES ESCAPE;0;;
151;1603;30 94 0767;1603;30940767;CATEGORIA0;;1;1;0;1;;SENSOR PRESSÃO GASES ESCAPE;SENSOR PRESSÃO GASES ESCAPE;0;;
151;1603;30 94 0856;1603;30940856;CATEGORIA0;;1;1;0;1;;SENSOR DA PRESSÃO DOS GASES DE ESCAPE;SENSOR DA PRESSÃO DOS GASES DE ESCAPE;0;;
151;1603;30 94 0930+;1603;30940930;CATEGORIA0;;1;1;0;1;;SUSPENSÃO ARTICULADA;SUSPENSÃO ARTICULADA;0;;
151;1603;30 94 3420;1603;30943420;CATEGORIA0;;1;1;0;1;;RETENTOR DO VEIO;RETENTOR DO VEIO;0;;
151;1603;30 94 3647;1603;30943647;CATEGORIA0;;1;1;0;1;;FOLE DE DIREÇÃO;FOLE DE DIREÇÃO;0;;
151;1603;30 94 3663+;1603;30943663;CATEGORIA0;;1;1;0;1;;JUNTA;JUNTA;0;;
151;1603;30 94 3664+;1603;30943664;CATEGORIA0;;1;1;0;1;;CONJUNTO DE FILTROS DO ÓLEO DA TRANSMISSÃO;CONJUNTO DE FILTROS DO ÓLEO DA TRANSMISSÃO;0;;
151;1603;30 94 3667+;1603;30943667;CATEGORIA0;;1;1;0;1;;KIT CORRENTE DISTRIBUIÇÃO;KIT CORRENTE DISTRIBUIÇÃO;0;;
151;1603;30 94 3677+;1603;30943677;CATEGORIA0;;1;1;0;1;;TENSOR DE CORREIA;TENSOR DE CORREIA;0;;
151;1603;30 94 3679;1603;30943679;CATEGORIA0;;1;1;0;1;;ALAVANCA TENSOR;ALAVANCA TENSOR;0;;
151;1603;30 94 3680+;1603;30943680;CATEGORIA0;;1;1;0;1;;ALAVANCA DE APERTO;ALAVANCA DE APERTO;0;;
151;1603;30 94 3700+;1603;30943700;CATEGORIA0;;1;1;0;1;;SUPORTE DO MOTOR;SUPORTE DO MOTOR;0;;
151;1603;30 94 3702+;1603;30943702;CATEGORIA0;;1;1;0;1;;APOIO DE MOTOR;APOIO DE MOTOR;0;;
151;1603;30 94 3703+;1603;30943703;CATEGORIA0;;1;1;0;1;;SUPORTE DO MOTOR;SUPORTE DO MOTOR;0;;
151;1603;30 94 3706+;1603;30943706;CATEGORIA0;;1;1;0;1;;SUPORTE DO MOTOR;SUPORTE DO MOTOR;0;;
151;1603;30 94 3709+;1603;30943709;CATEGORIA0;;1;1;0;1;;SUPORTE DO MOTOR;SUPORTE DO MOTOR;0;;
151;1603;30 94 3781+;1603;30943781;CATEGORIA0;;1;1;0;1;;ROLAMENTO DE SEMI-EIXO;ROLAMENTO DE SEMI-EIXO;0;;
151;1603;30 94 3978+;1603;30943978;CATEGORIA0;;1;1;0;1;;VÁLVULA EGR;VÁLVULA EGR;0;;
151;1603;30 94 4015+;1603;30944015;CATEGORIA0;;1;1;0;1;;DISCO DE TRAVÃO;DISCO DE TRAVÃO;0;;
151;1603;30 94 4151+;1603;30944151;CATEGORIA0;;1;1;0;1;;JOGO GUARNIÇÕES PARA EIXO;JOGO GUARNIÇÕES PARA EIXO;0;;
151;1603;30 94 4152;1603;30944152;CATEGORIA0;;1;1;0;1;;FOLE DE TRANSMISSÃO;FOLE DE TRANSMISSÃO;0;;
151;1603;30 94 4176;1603;30944176;CATEGORIA0;;1;1;0;1;;FILTRO DE TRANSMISSÃO;FILTRO DE TRANSMISSÃO;0;;
151;1603;30 94 4201+;1603;30944201;CATEGORIA0;;1;1;0;1;;JOGO GUARNIÇÕES PARA EIXO;JOGO GUARNIÇÕES PARA EIXO;0;;
151;1603;30 94 4352;1603;30944352;CATEGORIA0;;1;1;0;1;;AVISADOR TRAVÃO;AVISADOR TRAVÃO;0;;
151;1603;30 94 4364;1603;30944364;CATEGORIA0;;1;1;0;1;;SENSOR CAMBOTA;SENSOR CAMBOTA;0;;
151;1603;30 94 4382+;1603;30944382;CATEGORIA0;;1;1;0;1;;SENSOR VEIO EXENTRICO;SENSOR VEIO EXENTRICO;0;;
151;1603;30 94 4383+;1603;30944383;CATEGORIA0;;1;1;0;1;;SENSOR DE POSIÇÃO DA ÁRVORE DE CAMES;SENSOR DE POSIÇÃO DA ÁRVORE DE CAMES;0;;
151;1603;30 94 4393+;1603;30944393;CATEGORIA0;;1;1;0;1;;INTERRUPTOR 4 PISCAS;INTERRUPTOR 4 PISCAS;0;;
151;1603;30 94 4403+;1603;30944403;CATEGORIA0;;1;1;0;1;;JOGO GUARNIÇÕES PARA EIXO;JOGO GUARNIÇÕES PARA EIXO;0;;
151;1603;30 94 4479;1603;30944479;CATEGORIA0;;1;1;0;1;;SENSOR DE DESGASTE;SENSOR DE DESGASTE;0;;
151;1603;30 94 4486+;1603;30944486;CATEGORIA0;;1;1;0;1;;JOGO DE CORRENTES DE DISTRIBUIÇÃO;JOGO DE CORRENTES DE DISTRIBUIÇÃO;0;;
