4830;10257;PA7577794;10257;PA7577794;CATEGORIA0;;1;1;0;1;;TURBO;TURBO;0;;
4830;10257;PA7578863;10257;PA7578863;CATEGORIA0;;1;1;0;1;;TURBO;TURBO;0;;
4830;10257;PA7578864;10257;PA7578864;CATEGORIA0;;1;1;0;1;;TURBO;TURBO;0;;
4830;10257;PA7578867;10257;PA7578867;CATEGORIA0;;1;1;0;1;;TURBO;TURBO;0;;
4830;10257;PA7582192;10257;PA7582192;CATEGORIA0;;1;1;0;1;;TURBO;TURBO;0;;
4830;10257;PA7582264;10257;PA7582264;CATEGORIA0;;1;1;0;1;;TURBO;TURBO;0;;
4830;10257;PA7583512;10257;PA7583512;CATEGORIA0;;1;1;0;1;;TURBO;TURBO;0;;
4830;10257;PA7583525;10257;PA7583525;CATEGORIA0;;1;1;0;1;;TURBO;TURBO;0;;
4830;10257;PA7583532;10257;PA7583532;CATEGORIA0;;1;1;0;1;;TURBO;TURBO;0;;
4830;10257;PA75835324;10257;PA75835324;CATEGORIA0;;1;1;0;1;;TURBO;TURBO;0;;
4830;10257;PA7585321;10257;PA7585321;CATEGORIA0;;1;1;0;1;;TURBO;TURBO;0;;
4830;10257;PA7587682;10257;PA7587682;CATEGORIA0;;1;1;0;1;;TURBO;TURBO;0;;
4830;10257;PA7588701;10257;PA7588701;CATEGORIA0;;1;1;0;1;;TURBO;TURBO;0;;
4830;10257;PA7591712;10257;PA7591712;CATEGORIA0;;1;1;0;1;;TURBO;TURBO;0;;
4830;10257;PA7593742;10257;PA7593742;CATEGORIA0;;1;1;0;1;;TURBO;TURBO;0;;
4830;10257;PA7593942;10257;PA7593942;CATEGORIA0;;1;1;0;1;;TURBO;TURBO;0;;
4830;10257;PA7594221;10257;PA7594221;CATEGORIA0;;1;1;0;1;;TURBO;TURBO;0;;
4830;10257;PA7596882;10257;PA7596882;CATEGORIA0;;1;1;0;1;;TURBO;TURBO;0;;
4830;10257;PA7602202;10257;PA7602202;CATEGORIA0;;1;1;0;1;;TURBO;TURBO;0;;
4830;10257;PA7603011;10257;PA7603011;CATEGORIA0;;1;1;0;1;;TURBO;TURBO;0;;
4830;10257;PA7604972;10257;PA7604972;CATEGORIA0;;1;1;0;1;;TURBO;TURBO;0;;
4830;10257;PA7606802;10257;PA7606802;CATEGORIA0;;1;1;0;1;;TURBO;TURBO;0;;
4830;10257;PA7606982;10257;PA7606982;CATEGORIA0;;1;1;0;1;;TURBO;TURBO;0;;
4830;10257;PA7606992;10257;PA7606992;CATEGORIA0;;1;1;0;1;;TURBO;TURBO;0;;
4830;10257;PA7607002;10257;PA7607002;CATEGORIA0;;1;1;0;1;;TURBO;TURBO;0;;
4830;10257;PA7607743;10257;PA7607743;CATEGORIA0;;1;1;0;1;;TURBO;TURBO;0;;
4830;10257;PA7613632;10257;PA7613632;CATEGORIA0;;1;1;0;1;;TURBO;TURBO;0;;
4830;10257;PA7614002;10257;PA7614002;CATEGORIA0;;1;1;0;1;;TURBO;TURBO;0;;
4830;10257;PA7614332;10257;PA7614332;CATEGORIA0;;1;1;0;1;;TURBO;TURBO;0;;
