10;10284;784.530;10284;10.784.530;CATEGORIA0;;1;1;0;1;;JUNTAS DESCARBONIZAÇÃO;JUNTAS DESCARBONIZAÇÃO;0;;
10;10284;789.190;10284;10.789.190;CATEGORIA0;;1;1;0;1;;JUNTA CABEÇA;JUNTA CABEÇA;0;;
10;10284;789.200;10284;10.789.200;CATEGORIA0;;1;1;0;1;;JUNTA CABEÇA;JUNTA CABEÇA;0;;
10;10284;789.720;10284;10.789.720;CATEGORIA0;;1;1;0;1;;JUNTAS DESCARBONIZAÇÃO;JUNTAS DESCARBONIZAÇÃO;0;;
10;10284;789.873;10284;10.789.873;CATEGORIA0;;1;1;0;1;;JUNTA CABEÇA;JUNTA CABEÇA;0;;
10;10284;789.883;10284;10.789.883;CATEGORIA0;;1;1;0;1;;JUNTA CABEÇA;JUNTA CABEÇA;0;;
10;10284;789.900;10284;10.789.900;CATEGORIA0;;1;1;0;1;;JUNTAS DESCARBONIZAÇÃO;JUNTAS DESCARBONIZAÇÃO;0;;
10;10284;789.950;10284;10.789.950;CATEGORIA0;;1;1;0;1;;RETENTOR;RETENTOR;0;;
10;10284;795.100;10284;10.795.100;CATEGORIA0;;1;1;0;1;;JOGO JUNTAS DESCARBONIZAÇÃO;JOGO JUNTAS DESCARBONIZAÇÃO;0;;
10;10284;795.110;10284;10.795.110;CATEGORIA0;;1;1;0;1;;KIT VEDANTES DEPRESSOR;KIT VEDANTES DEPRESSOR;0;;
10;10284;798.660;10284;10.798.660;CATEGORIA0;;1;1;0;1;;RETENTOR;RETENTOR;0;;
10;10284;800.570;10284;10.800.570;CATEGORIA0;;1;1;0;1;;RETENTOR;RETENTOR;0;;
10;10284;801.580;10284;10.801.580;CATEGORIA0;;1;1;0;1;;JUNTAS DESCARBONIZAÇÃO;JUNTAS DESCARBONIZAÇÃO;0;;
10;10284;802.661;10284;10.802.661;CATEGORIA0;;1;1;0;1;;KIT PARAFUSOS CABEÇA;KIT PARAFUSOS CABEÇA;0;;
10;10284;802.740;10284;10.802.740;CATEGORIA0;;1;1;0;1;;JG. PARAFUSOS CABEÇA;JG. PARAFUSOS CABEÇA;0;;
10;10284;802.760;10284;10.802.760;CATEGORIA0;;1;1;0;1;;JOGO DE PERNOS;JOGO DE PERNOS;0;;
