101;1519;197860;1519;101.197860;CATEGORIA0;;1;1;0;1;;BUJÃO DO CÁRTER;BUJÃO DO CÁRTER;0;;
101;1519;197863;1519;101.197863;CATEGORIA0;;1;1;0;1;;KIT DE CORREIA DE DISTRIBUIÇÃO;KIT DE CORREIA DE DISTRIBUIÇÃO;0;;
101;1519;197868;1519;101.197868;CATEGORIA0;;1;1;0;1;;SENSOR DA TEMPERATURA DOS GASES DE ESCAPE;SENSOR DA TEMPERATURA DOS GASES DE ESCAPE;0;;
101;1519;197869;1519;101.197869;CATEGORIA0;;1;1;0;1;;SENSOR DA TEMPERATURA DOS GASES DE ESCAPE;SENSOR DA TEMPERATURA DOS GASES DE ESCAPE;0;;
101;1519;197870;1519;101.197870;CATEGORIA0;;1;1;0;1;;SENSOR DA TEMPERATURA DOS GASES DE ESCAPE;SENSOR DA TEMPERATURA DOS GASES DE ESCAPE;0;;
101;1519;197871;1519;101.197871;CATEGORIA0;;1;1;0;1;;KIT DE PROTEÇÃO;KIT DE PROTEÇÃO;0;;
101;1519;197872;1519;101.197872;CATEGORIA0;;1;1;0;1;;FILTRO DE ÓLEO;FILTRO DE ÓLEO;0;;
101;1519;197873;1519;101.197873;CATEGORIA0;;1;1;0;1;;FILTRO DE HABITÁCULO;FILTRO DE HABITÁCULO;0;;
101;1519;197874;1519;101.197874;CATEGORIA0;;1;1;0;1;;FILTRO DE HABITÁCULO;FILTRO DE HABITÁCULO;0;;
101;1519;197876;1519;101.197876;CATEGORIA0;;1;1;0;1;;SENSOR DE DESGASTE;SENSOR DE DESGASTE;0;;
101;1519;197877;1519;101.197877;CATEGORIA0;;1;1;0;1;;SENSOR DA TEMPERATURA DOS GASES DE ESCAPE;SENSOR DA TEMPERATURA DOS GASES DE ESCAPE;0;;
101;1519;197878;1519;101.197878;CATEGORIA0;;1;1;0;1;;COMPRESSOR DO AR CONDICIONADO;COMPRESSOR DO AR CONDICIONADO;0;;
101;1519;19788;1519;101.19788;CATEGORIA0;;1;1;0;1;;ROLAMENTO DE RODA;ROLAMENTO DE RODA;0;;
101;1519;197880;1519;101.197880;CATEGORIA0;;1;1;0;1;;COMPRESSOR DO AR CONDICIONADO;COMPRESSOR DO AR CONDICIONADO;0;;
101;1519;197883;1519;101.197883;CATEGORIA0;;1;1;0;1;;TUBO DE CLIMATIZAÇÃO;TUBO DE CLIMATIZAÇÃO;0;;
101;1519;197884;1519;101.197884;CATEGORIA0;;1;1;0;1;;TUBO DE CLIMATIZAÇÃO;TUBO DE CLIMATIZAÇÃO;0;;
101;1519;197885;1519;101.197885;CATEGORIA0;;1;1;0;1;;TUBO DE CLIMATIZAÇÃO;TUBO DE CLIMATIZAÇÃO;0;;
