161;1606.4;DF6757;1606.4;DF6757;CATEGORIA0;;1;1;0;1;;DISCO TRAVÃO TRW;DISCO TRAVÃO TRW;0;;
161;1606.4;DF6759;1606.4;DF6759;CATEGORIA0;;1;1;0;1;;DISCO TRAVÃO TRW;DISCO TRAVÃO TRW;0;;
161;1606.4;DF6760;1606.4;DF6760;CATEGORIA0;;1;1;0;1;;DISCO TRAVÃO TRW;DISCO TRAVÃO TRW;0;;
161;1606.4;DF6761S;1606.4;DF6761S;CATEGORIA0;;1;1;0;1;;DISCO TRAVÃO TRW;DISCO TRAVÃO TRW;0;;
161;1606.4;DF6762S;1606.4;DF6762S;CATEGORIA0;;1;1;0;1;;DISCO TRAVÃO TRW;DISCO TRAVÃO TRW;0;;
161;1606.4;DF6763S;1606.4;DF6763S;CATEGORIA0;;1;1;0;1;;DISCO TRAVÃO TRW;DISCO TRAVÃO TRW;0;;
161;1606.4;DF6769;1606.4;DF6769;CATEGORIA0;;1;1;0;1;;DISCO TRAVÃO TRW;DISCO TRAVÃO TRW;0;;
161;1606.4;DF6770S;1606.4;DF6770S;CATEGORIA0;;1;1;0;1;;DISCO TRAVÃO TRW;DISCO TRAVÃO TRW;0;;
161;1606.4;DF6772S;1606.4;DF6772S;CATEGORIA0;;1;1;0;1;;DISCO TRAVÃO TRW;DISCO TRAVÃO TRW;0;;
161;1606.4;DF6773;1606.4;DF6773;CATEGORIA0;;1;1;0;1;;DISCO TRAVÃO TRW;DISCO TRAVÃO TRW;0;;
161;1606.4;DF6774S;1606.4;DF6774S;CATEGORIA0;;1;1;0;1;;DISCO TRAVÃO TRW;DISCO TRAVÃO TRW;0;;
161;1606.4;DF6775S;1606.4;DF6775S;CATEGORIA0;;1;1;0;1;;DISCO TRAVÃO TRW;DISCO TRAVÃO TRW;0;;
161;1606.4;DF6778S;1606.4;DF6778S;CATEGORIA0;;1;1;0;1;;DISCO TRAVÃO TRW;DISCO TRAVÃO TRW;0;;
161;1606.4;DF6779S;1606.4;DF6779S;CATEGORIA0;;1;1;0;1;;DISCO TRAVÃO TRW;DISCO TRAVÃO TRW;0;;
161;1606.4;DF6780;1606.4;DF6780;CATEGORIA0;;1;1;0;1;;DISCO TRAVÃO TRW;DISCO TRAVÃO TRW;0;;
161;1606.4;DF6781S;1606.4;DF6781S;CATEGORIA0;;1;1;0;1;;DISCO TRAVÃO TRW;DISCO TRAVÃO TRW;0;;
161;1606.4;DF6782S;1606.4;DF6782S;CATEGORIA0;;1;1;0;1;;DISCO TRAVÃO TRW;DISCO TRAVÃO TRW;0;;
161;1606.4;DF6783;1606.4;DF6783;CATEGORIA0;;1;1;0;1;;DISCO TRAVÃO TRW;DISCO TRAVÃO TRW;0;;
161;1606.4;DF6785;1606.4;DF6785;CATEGORIA0;;1;1;0;1;;DISCO TRAVÃO TRW;DISCO TRAVÃO TRW;0;;
161;1606.4;DF6786;1606.4;DF6786;CATEGORIA0;;1;1;0;1;;DISCO TRAVÃO TRW;DISCO TRAVÃO TRW;0;;
161;1606.4;DF6787;1606.4;DF6787;CATEGORIA0;;1;1;0;1;;DISCO TRAVÃO TRW;DISCO TRAVÃO TRW;0;;
161;1606.4;DF6788S;1606.4;DF6788S;CATEGORIA0;;1;1;0;1;;DISCO TRAVÃO TRW;DISCO TRAVÃO TRW;0;;
161;1606.4;DF6789;1606.4;DF6789;CATEGORIA0;;1;1;0;1;;DISCO TRAVÃO TRW;DISCO TRAVÃO TRW;0;;
161;1606.4;DF6790;1606.4;DF6790;CATEGORIA0;;1;1;0;1;;DISCO TRAVÃO TRW;DISCO TRAVÃO TRW;0;;
161;1606.4;DF6792S;1606.4;DF6792S;CATEGORIA0;;1;1;0;1;;DISCO TRAVÃO TRW;DISCO TRAVÃO TRW;0;;
161;1606.4;DF6793;1606.4;DF6793;CATEGORIA0;;1;1;0;1;;DISCO TRAVÃO TRW;DISCO TRAVÃO TRW;0;;
161;1606.4;DF6794;1606.4;DF6794;CATEGORIA0;;1;1;0;1;;DISCO TRAVÃO TRW;DISCO TRAVÃO TRW;0;;
161;1606.4;DF6795;1606.4;DF6795;CATEGORIA0;;1;1;0;1;;DISCO TRAVÃO TRW;DISCO TRAVÃO TRW;0;;
161;1606.4;DF6797S;1606.4;DF6797S;CATEGORIA0;;1;1;0;1;;DISCO TRAVÃO TRW;DISCO TRAVÃO TRW;0;;
161;1606.4;DF6799;1606.4;DF6799;CATEGORIA0;;1;1;0;1;;DISCO TRAVÃO TRW;DISCO TRAVÃO TRW;0;;
161;1606.4;DF6804;1606.4;DF6804;CATEGORIA0;;1;1;0;1;;DISCO TRAVÃO TRW;DISCO TRAVÃO TRW;0;;
161;1606.4;DF6807;1606.4;DF6807;CATEGORIA0;;1;1;0;1;;DISCO TRAVÃO TRW;DISCO TRAVÃO TRW;0;;
161;1606.4;DF6809;1606.4;DF6809;CATEGORIA0;;1;1;0;1;;DISCO TRAVÃO TRW;DISCO TRAVÃO TRW;0;;
161;1606.4;DF6810S;1606.4;DF6810S;CATEGORIA0;;1;1;0;1;;DISCO TRAVÃO TRW;DISCO TRAVÃO TRW;0;;
161;1606.4;DF6811;1606.4;DF6811;CATEGORIA0;;1;1;0;1;;DISCO TRAVÃO TRW;DISCO TRAVÃO TRW;0;;
161;1606.4;DF6812S;1606.4;DF6812S;CATEGORIA0;;1;1;0;1;;DISCO TRAVÃO TRW;DISCO TRAVÃO TRW;0;;
161;1606.4;DF6813S;1606.4;DF6813S;CATEGORIA0;;1;1;0;1;;DISCO TRAVÃO TRW;DISCO TRAVÃO TRW;0;;
161;1606.4;DF6816S;1606.4;DF6816S;CATEGORIA0;;1;1;0;1;;DISCO TRAVÃO TRW;DISCO TRAVÃO TRW;0;;
161;1606.4;DF6817S;1606.4;DF6817S;CATEGORIA0;;1;1;0;1;;DISCO TRAVÃO TRW;DISCO TRAVÃO TRW;0;;
161;1606.4;DF6818;1606.4;DF6818;CATEGORIA0;;1;1;0;1;;DISCO TRAVÃO TRW;DISCO TRAVÃO TRW;0;;
161;1606.4;DF6819;1606.4;DF6819;CATEGORIA0;;1;1;0;1;;DISCO TRAVÃO TRW;DISCO TRAVÃO TRW;0;;
161;1606.4;DF6820;1606.4;DF6820;CATEGORIA0;;1;1;0;1;;DISCO TRAVÃO TRW;DISCO TRAVÃO TRW;0;;
161;1606.4;DF6821S;1606.4;DF6821S;CATEGORIA0;;1;1;0;1;;DISCO TRAVÃO TRW;DISCO TRAVÃO TRW;0;;
161;1606.4;DF6822S;1606.4;DF6822S;CATEGORIA0;;1;1;0;1;;DISCO TRAVÃO TRW;DISCO TRAVÃO TRW;0;;
161;1606.4;DF6826S;1606.4;DF6826S;CATEGORIA0;;1;1;0;1;;DISCO TRAVÃO TRW;DISCO TRAVÃO TRW;0;;
